InscriptionYear,HusbandAge,HusbandPreviousMaritalStatus,HusbandCityBirthPlace,HusbandCountryBirthPlace,HusbandCityResidencePlace,HusbandCountryResidencePlace,HusbandPreviousMarriages,HusbandPreviousChildren,WifeAge,WifePreviousMaritalStatus,WifeCityBirthPlace,WifeCountryBirthPlace,WifeCityResidencePlace,WifeCountryResidencePlace,WifePreviousMarriages,WifePreviousChildren,MarriageDate,MarriagePlace
2013,24,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,0,0,1/26/13,TRUJILLO ALTO
2013,27,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COROZAL,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,7/6/13,COROZAL
2013,56,DIVORCIO O ANULACION,NEW JERSEY,ESTADOS UNIDOS,TOA BAJA,PUERTO RICO,1,3,58,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,TOA BAJA,PUERTO RICO,0,0,11/9/13,NARANJITO
2013,21,NUNCA SE HA CASADO,NEW JERSEY,ESTADOS UNIDOS,SAN JUAN,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,0,0,10/27/13,SAN JUAN
2013,29,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,9/17/13,TOA BAJA
2013,26,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,12/13/13,SAN JUAN
2013,33,NUNCA SE HA CASADO,GUAYAMA,PUERTO RICO,SALINAS,PUERTO RICO,0,0,32,DIVORCIO O ANULACION,PONCE,PUERTO RICO,PONCE,PUERTO RICO,1,1,10/26/13,PONCE
2013,50,DIVORCIO O ANULACION,PENNSYLVANIA,ESTADOS UNIDOS,LUQUILLO,PUERTO RICO,1,2,46,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,LUQUILLO,PUERTO RICO,1,3,11/7/13,FAJARDO
2013,30,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,CAMUY,PUERTO RICO,0,0,30,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADA,PUERTO RICO,0,0,8/7/13,AGUADA
2013,23,NUNCA SE HA CASADO,GUAYAMA,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,CAROLINA,PUERTO RICO,0,0,2/15/13,CAROLINA
2013,23,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,RINCON,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADA,PUERTO RICO,0,0,10/19/13,AGUADA
2013,24,NUNCA SE HA CASADO,PONCE,PUERTO RICO,CABO ROJO,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,WASHINGTON,ESTADOS UNIDOS,PONCE,PUERTO RICO,0,0,4/4/13,PONCE
2013,30,NUNCA SE HA CASADO,FLORIDA,ESTADOS UNIDOS,GEORGIA,ESTADOS UNIDOS,0,0,29,NUNCA SE HA CASADO,GEORGIA,ESTADOS UNIDOS,GEORGIA,ESTADOS UNIDOS,0,0,7/27/13,RIO GRANDE
2013,26,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,1,29,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,0,4/12/13,SAN JUAN
2014,40,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,1,1,33,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,12/30/13,CAGUAS
2013,62,VIUDO(A),NAGUABO,PUERTO RICO,NAGUABO,PUERTO RICO,2,7,32,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,NAGUABO,PUERTO RICO,0,0,12/7/13,NAGUABO
2013,28,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,7/14/13,SAN JUAN
2013,28,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,37,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,3,1,10/17/13,UTUADO
2013,34,DIVORCIO O ANULACION,WISCONSIN,ESTADOS UNIDOS,GEORGIA,ESTADOS UNIDOS,1,2,25,NUNCA SE HA CASADO,OKLAHOMA,ESTADOS UNIDOS,GEORGIA,ESTADOS UNIDOS,0,0,6/26/13,SAN JUAN
2014,32,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,CAGUAS,PUERTO RICO,1,4,36,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,JUNCOS,PUERTO RICO,1,0,12/21/13,CAGUAS
2013,43,NUNCA SE HA CASADO,VIEQUES,PUERTO RICO,VEGA ALTA,PUERTO RICO,0,0,40,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,VEGA ALTA,PUERTO RICO,3,3,3/22/13,VEGA BAJA
2013,19,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SAN GERMAN,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SAN GERMAN,PUERTO RICO,0,0,2/27/13,SAN GERMAN
2013,58,DIVORCIO O ANULACION,AGUADILLA,PUERTO RICO,AGUADA,PUERTO RICO,3,3,48,DIVORCIO O ANULACION,AGUADA,PUERTO RICO,AGUADA,PUERTO RICO,2,3,6/27/13,AGUADILLA
2013,35,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,ISABELA,PUERTO RICO,0,0,33,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,ISABELA,PUERTO RICO,0,0,3/4/13,ISABELA
2013,58,DIVORCIO O ANULACION,CAYEY,PUERTO RICO,CAGUAS,PUERTO RICO,1,2,54,DIVORCIO O ANULACION,LAS PIEDRAS,PUERTO RICO,NAGUABO,PUERTO RICO,1,2,6/30/13,HUMACAO
2013,21,NUNCA SE HA CASADO,ILLINOIS,ESTADOS UNIDOS,VEGA BAJA,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,ADJUNTAS,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,12/9/13,VEGA BAJA
2013,69,NUNCA SE HA CASADO,GUAYNABO,PUERTO RICO,GUAYNABO,PUERTO RICO,0,3,56,NUNCA SE HA CASADO,GUAYNABO,PUERTO RICO,GUAYNABO,PUERTO RICO,0,3,12/24/13,GUAYNABO
2013,46,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,MOCA,PUERTO RICO,2,2,46,DIVORCIO O ANULACION,SAN SEBASTIAN,PUERTO RICO,MOCA,PUERTO RICO,2,2,8/2/13,ISABELA
2013,40,VIUDO(A),PONCE,PUERTO RICO,PONCE,PUERTO RICO,2,3,32,DIVORCIO O ANULACION,ADJUNTAS,PUERTO RICO,PONCE,PUERTO RICO,1,2,1/9/13,PONCE
2013,42,DIVORCIO O ANULACION,VEGA BAJA,PUERTO RICO,ARECIBO,PUERTO RICO,1,2,42,DIVORCIO O ANULACION,NEW JERSEY,ESTADOS UNIDOS,ARECIBO,PUERTO RICO,1,2,11/17/13,RINCON
2013,40,NUNCA SE HA CASADO,LOUISIANA,ESTADOS UNIDOS,TENNESSEE,ESTADOS UNIDOS,0,0,31,NUNCA SE HA CASADO,LOUISIANA,ESTADOS UNIDOS,TENNESSEE,ESTADOS UNIDOS,0,0,11/26/13,SAN JUAN
2013,61,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,5,6,32,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,5/25/13,HUMACAO
2013,31,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COROZAL,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,COROZAL,PUERTO RICO,0,0,7/6/13,COROZAL
2013,34,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,FAJARDO,PUERTO RICO,2,2,24,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,FAJARDO,PUERTO RICO,0,0,8/11/13,LUQUILLO
2013,30,NUNCA SE HA CASADO,OHIO,ESTADOS UNIDOS,OHIO,ESTADOS UNIDOS,0,0,33,NUNCA SE HA CASADO,MICHIGAN,ESTADOS UNIDOS,OHIO,ESTADOS UNIDOS,0,0,4/13/13,SAN JUAN
2013,34,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,0,0,34,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,0,0,11/16/13,SAN JUAN
2013,31,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,LARES,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,PENNSYLVANIA,ESTADOS UNIDOS,LARES,PUERTO RICO,0,0,6/29/13,CAMUY
2013,44,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,44,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,2/10/13,MAYAGUEZ
2013,36,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,HORMIGUEROS,PUERTO RICO,1,0,38,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,1,1,7/11/13,ISABELA
2013,39,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,BAYAMON,PUERTO RICO,1,0,29,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,BAYAMON,PUERTO RICO,1,2,7/14/13,GUAYNABO
2013,48,DIVORCIO O ANULACION,JUNCOS,PUERTO RICO,JUNCOS,PUERTO RICO,1,2,29,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,JUNCOS,PUERTO RICO,0,0,11/30/13,JUNCOS
2013,35,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,1,2,23,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,GURABO,PUERTO RICO,0,0,6/1/13,GURABO
2013,30,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,MAYAGUEZ,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,HORMIGUEROS,PUERTO RICO,0,0,4/20/13,MAYAGUEZ
2013,20,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,3/6/13,CAGUAS
2013,21,NUNCA SE HA CASADO,GUAYANILLA,PUERTO RICO,GUAYANILLA,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,GUAYANILLA,PUERTO RICO,GUAYANILLA,PUERTO RICO,0,0,7/5/13,GUAYANILLA
2013,33,NUNCA SE HA CASADO,MICHIGAN,ESTADOS UNIDOS,MICHIGAN,ESTADOS UNIDOS,0,0,28,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,MICHIGAN,ESTADOS UNIDOS,0,0,6/2/13,SAN JUAN
2013,67,DIVORCIO O ANULACION,NAGUABO,PUERTO RICO,NAGUABO,PUERTO RICO,1,3,66,NUNCA SE HA CASADO,NAGUABO,PUERTO RICO,NAGUABO,PUERTO RICO,0,0,12/27/13,NAGUABO
2013,51,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,YAUCO,PUERTO RICO,0,0,40,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,YAUCO,PUERTO RICO,0,0,2/22/13,GUAYANILLA
2013,37,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,GUAYNABO,PUERTO RICO,1,0,33,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,GUAYNABO,PUERTO RICO,1,2,6/29/13,GUAYNABO
2013,19,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,ISABELA,PUERTO RICO,0,0,18,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,ISABELA,PUERTO RICO,0,0,9/6/13,ISABELA
2013,39,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,2,22,NUNCA SE HA CASADO,NEW JERSEY,ESTADOS UNIDOS,FAJARDO,PUERTO RICO,0,0,12/8/13,SAN JUAN
2013,33,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,29,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,11/16/13,ARECIBO
2013,18,NUNCA SE HA CASADO,MOROVIS,PUERTO RICO,ANASCO,PUERTO RICO,0,0,18,NUNCA SE HA CASADO,MOCA,PUERTO RICO,ANASCO,PUERTO RICO,0,0,9/30/13,ANASCO
2013,25,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,FAJARDO,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,9/14/13,NAGUABO
2013,20,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,17,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,6/28/13,ARECIBO
2013,39,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,1,0,31,NUNCA SE HA CASADO,ALASKA,ESTADOS UNIDOS,SAN JUAN,PUERTO RICO,0,0,8/3/13,SAN JUAN
2013,41,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,ANASCO,PUERTO RICO,1,0,32,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,ANASCO,PUERTO RICO,0,0,7/27/13,ANASCO
2014,27,DIVORCIO O ANULACION,GUAYAMA,PUERTO RICO,CIDRA,PUERTO RICO,1,1,30,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,CIDRA,PUERTO RICO,1,1,12/18/13,CIDRA
2013,18,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CANOVANAS,PUERTO RICO,0,0,27,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,CANOVANAS,PUERTO RICO,1,2,9/1/13,CATANO
2013,43,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,TRUJILLO ALTO,PUERTO RICO,2,2,31,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,0,0,11/23/13,SAN LORENZO
2014,26,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,AIBONITO,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,12/29/13,SAN JUAN
2013,38,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,NAGUABO,PUERTO RICO,0,0,36,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,NAGUABO,PUERTO RICO,1,3,2/8/13,HUMACAO
2013,25,NUNCA SE HA CASADO,FAJARDO,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,7/28/13,CAROLINA
2013,36,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,CAROLINA,PUERTO RICO,1,0,39,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,11/27/13,CAROLINA
2013,32,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA ALTA,PUERTO RICO,0,0,41,DIVORCIO O ANULACION,CONNECTICUT,ESTADOS UNIDOS,TOA ALTA,PUERTO RICO,1,2,7/13/13,TOA ALTA
2013,54,DIVORCIO O ANULACION,GURABO,PUERTO RICO,SAN LORENZO,PUERTO RICO,1,3,32,DIVORCIO O ANULACION,SAN LORENZO,PUERTO RICO,SAN LORENZO,PUERTO RICO,1,1,11/10/13,SAN LORENZO
2014,49,VIUDO(A),TEXAS,ESTADOS UNIDOS,NAGUABO,PUERTO RICO,1,3,42,DIVORCIO O ANULACION,JUNCOS,PUERTO RICO,JUNCOS,PUERTO RICO,1,0,12/27/13,JUNCOS
2013,29,NUNCA SE HA CASADO,PATILLAS,PUERTO RICO,PATILLAS,PUERTO RICO,0,0,33,DIVORCIO O ANULACION,PONCE,PUERTO RICO,SALINAS,PUERTO RICO,1,2,1/5/13,GUAYAMA
2013,26,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,1/5/13,BAYAMON
2014,30,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,12/28/13,DORADO
2013,29,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,SAN LORENZO,PUERTO RICO,0,0,32,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,SAN LORENZO,PUERTO RICO,0,0,7/13/13,SAN LORENZO
2013,27,NUNCA SE HA CASADO,MOCA,PUERTO RICO,MOCA,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,PONCE,PUERTO RICO,GUAYANILLA,PUERTO RICO,0,0,7/7/13,PONCE
2013,26,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,MASSACHUSETTS,ESTADOS UNIDOS,COAMO,PUERTO RICO,0,0,4/4/13,COAMO
2013,36,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,NEW YORK,ESTADOS UNIDOS,0,0,45,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,MOCA,PUERTO RICO,0,0,4/20/13,AGUADILLA
2013,27,NUNCA SE HA CASADO,GUAYAMA,PUERTO RICO,SALINAS,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,PONCE,PUERTO RICO,SALINAS,PUERTO RICO,0,0,12/21/13,SALINAS
2014,34,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,1,0,32,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,RINCON,PUERTO RICO,1,0,12/21/13,RINCON
2013,31,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,ARECIBO,PUERTO RICO,0,0,34,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,1,0,1/27/13,SAN JUAN
2014,25,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,ANASCO,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,ANASCO,PUERTO RICO,0,0,12/21/13,ANASCO
2013,76,DIVORCIO O ANULACION,COROZAL,PUERTO RICO,LUQUILLO,PUERTO RICO,1,3,68,DIVORCIO O ANULACION,GUAYANILLA,PUERTO RICO,LUQUILLO,PUERTO RICO,1,4,3/13/13,LUQUILLO
2013,22,NUNCA SE HA CASADO,SAN GERMAN,PUERTO RICO,CABO ROJO,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,CABO ROJO,PUERTO RICO,0,0,5/23/13,CABO ROJO
2014,28,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,38,DIVORCIO O ANULACION,OHIO,ESTADOS UNIDOS,SAN JUAN,PUERTO RICO,1,0,12/21/13,SAN JUAN
2013,38,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,GUAYNABO,PUERTO RICO,0,0,32,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,7/28/13,GUAYNABO
2013,38,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,RINCON,PUERTO RICO,1,0,49,DIVORCIO O ANULACION,RINCON,PUERTO RICO,RINCON,PUERTO RICO,1,1,4/11/13,AGUADA
2013,31,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,32,NUNCA SE HA CASADO,VEGA BAJA,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,5/18/13,SAN JUAN
2013,32,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,30,VIUDO(A),BAYAMON,PUERTO RICO,DORADO,PUERTO RICO,1,3,5/4/13,DORADO
2013,30,NUNCA SE HA CASADO,FLORIDA,ESTADOS UNIDOS,GEORGIA,ESTADOS UNIDOS,0,0,29,NUNCA SE HA CASADO,FLORIDA,ESTADOS UNIDOS,GEORGIA,ESTADOS UNIDOS,0,0,9/21/13,VIEQUES
2013,45,DIVORCIO O ANULACION,AGUADILLA,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,1,2,46,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,BAYAMON,PUERTO RICO,2,2,9/28/13,BAYAMON
2013,35,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,1,0,31,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,12/21/13,CAGUAS
2013,32,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,0,0,29,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,0,0,4/13/13,HATILLO
2013,57,DIVORCIO O ANULACION,ISABELA,PUERTO RICO,CANOVANAS,PUERTO RICO,4,3,63,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,CANOVANAS,PUERTO RICO,1,2,3/6/13,RIO GRANDE
2013,19,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,0,0,6/7/13,SAN SEBASTIAN
2013,25,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,7/20/13,BAYAMON
2013,32,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAYEY,PUERTO RICO,0,0,36,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,CAYEY,PUERTO RICO,1,2,6/29/13,CAYEY
2014,30,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,30,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,GUAYNABO,PUERTO RICO,0,0,12/21/13,SAN JUAN
2013,27,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,2/9/13,GUAYNABO
2013,58,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,LARES,PUERTO RICO,2,3,56,VIUDO(A),SAN JUAN,PUERTO RICO,UTUADO,PUERTO RICO,1,5,11/29/13,UTUADO
2013,29,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,1,1,20,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,0,0,5/26/13,HATILLO
2013,53,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,GUAYNABO,PUERTO RICO,1,1,53,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,GUAYNABO,PUERTO RICO,1,1,9/28/13,SAN JUAN
2013,37,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,2,0,34,NUNCA SE HA CASADO,VIRGINIA,ESTADOS UNIDOS,SAN JUAN,PUERTO RICO,0,0,3/9/13,SAN JUAN
2013,32,DIVORCIO O ANULACION,AIBONITO,PUERTO RICO,OROCOVIS,PUERTO RICO,1,2,26,DIVORCIO O ANULACION,AIBONITO,PUERTO RICO,OROCOVIS,PUERTO RICO,1,1,3/19/13,OROCOVIS
2013,26,NUNCA SE HA CASADO,COROZAL,PUERTO RICO,COROZAL,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,DORADO,PUERTO RICO,DORADO,PUERTO RICO,0,0,3/9/13,DORADO
2013,47,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,TOA BAJA,PUERTO RICO,2,0,49,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,1,4,11/23/13,TOA BAJA
2013,27,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,11/9/13,SAN JUAN
2013,78,VIUDO(A),OROCOVIS,PUERTO RICO,OROCOVIS,PUERTO RICO,1,2,54,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,OROCOVIS,PUERTO RICO,0,0,5/25/13,OROCOVIS
2013,22,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,6/18/13,HUMACAO
2013,29,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,AIBONITO,PUERTO RICO,0,0,27,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,AIBONITO,PUERTO RICO,1,1,7/12/13,MOROVIS
2013,20,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,16,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,10/30/13,PONCE
2013,21,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,18,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,3/19/13,BAYAMON
2013,54,NUNCA SE HA CASADO,BARRANQUITAS,PUERTO RICO,BARRANQUITAS,PUERTO RICO,0,0,54,DIVORCIO O ANULACION,BARRANQUITAS,PUERTO RICO,BARRANQUITAS,PUERTO RICO,1,4,2/14/13,OROCOVIS
2013,63,NUNCA SE HA CASADO,NAGUABO,PUERTO RICO,CEIBA,PUERTO RICO,0,0,71,VIUDO(A),CEIBA,PUERTO RICO,CEIBA,PUERTO RICO,1,2,12/20/13,CEIBA
2013,71,VIUDO(A),BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,2,4,73,VIUDO(A),FLORIDA,PUERTO RICO,BAYAMON,PUERTO RICO,1,2,6/22/13,BAYAMON
